cuenta||partido||tweet
CiudadanosCs||ciudadanos||📡 @begonavillacis “El gobierno navarro ha intentado reescribir el relato de la agresión a los dos guardia civiles y sus parejas desligándolo de la realidad por completo” #ActualidadCs
CiudadanosCs||ciudadanos||📡 @MGutierrezCs “Quienes respetamos la democracia conseguiremos que se impongan en España los valores democráticos" #ActualidadCs https://t.co/nX6dY2EQT2
CiudadanosCs||ciudadanos||📡 @MGutierrezCs “Este acto es de justicia y de generosidad; no se puede amenazar y castigar a todo un pueblo por pensar de forma distinta” #ActualidadCs
CiudadanosCs||ciudadanos||📡 @MGutierrezCs “Valores como la generosidad y el heroísmo de la @guardiacivil son los que hay que recuperar en nuestra sociedad" #ActualidadCs https://t.co/sJ7DYtmcgB
CiudadanosCs||ciudadanos||📡 @MGutierrezCs “Desde Cs acudimos a esta concentración por las víctimas de la agresión de Alsasua porque es justo y porque es necesario recuperar la dignidad de las víctimas" #ActualidadCs
CiudadanosCs||ciudadanos||📸 @MGutierrezCs y @begonavillacis atienden a los medios en la concentración en defensa de las víctimas de la agresión de Alsasua en Pamplona #ActualidadCs https://t.co/vG0OPEzc2j
CiudadanosCs||ciudadanos||📸 @MGutierrezCs y @begonavillacis participan en la concentración en defensa de las víctimas de la agresión de Alsasua junto con @policia, @guardiacivil y asociaciones de víctimas del terrorismo en Pamplona #ActualidadCs https://t.co/Y4W0Ryy65q
CiudadanosCs||ciudadanos||🗞️ @mrhciudadanos "El Tribunal Constitucional da la razón a Ciudadanos frente al veto del Gobierno para paralizar la LOMCE" https://t.co/OyIjjaptM8 https://t.co/o2ECR1tAza
CiudadanosCs||ciudadanos||📽️ @toniroldanm "España es una anomalía absoluta en la UE en términos de paro. Cs propuso acabar con la precariedad con un contrato igual para todos y con la misma protección que tienen los trabajadores indefinidos" en @24h_tve https://t.co/2gItwy0Qt8
CiudadanosCs||ciudadanos||📽️ @toniroldanm "El punto 2 del acuerdo de investidura con el PP era hacer una revisión integral del gasto público; éste debe controlarse para poder ahorrar e invertir en hospitales, por ejemplo" en @24h_tve https://t.co/qlyRMIZiCN
CiudadanosCs||ciudadanos||📽️ @toniroldanm "No sé cómo va a explicar el PSOE a los pensionistas su negativa a negociar los #PGE18, ya que incluyen una subida de las pensiones" en @24h_tve https://t.co/iL1yVhPPsl
CiudadanosCs||ciudadanos||📽️ @toniroldanm "Estos #PGE18 son los más sociales en una década porque incluyen medidas para devolver el esfuerzo a la ciudadanía después de años de recortes y subidas de impuestos" en @24h_tve https://t.co/DN5yvdjGeX
CiudadanosCs||ciudadanos||📺 @toniroldanm "Si PSOE y Podemos mantienen el bloqueo a los #PGE18 impedirán que se suban las pensiones o que siga adelante la #EquiparacionYa; sería irresponsable seguir frenándolos" en @24h_tve https://t.co/rqjCRjKweo
CiudadanosCs||ciudadanos||📺 @toniroldanm "Los #PGE18 devuelven el esfuerzo tras años de crisis a la clase media y trabajadora" en @24h_tve
CiudadanosCs||ciudadanos||📺 @toniroldanm "Los #PGE18 incluyen medidas sociales como: bajada de impuestos para familias que no llegan a fin de mes, una semana más de permiso de paternidad, el complemento salarial naranja..." en @24h_tve https://t.co/5lA4AXShXD
CiudadanosCs||ciudadanos||📺 @toniroldanm "En Cs hemos defendido unos #PGE18 realistas porque cumplen con el objetivo de déficit y además son muy sociales" en @24h_tve
CiudadanosCs||ciudadanos||🔛 ¡Ya está todo preparado! En unos instantes conectamos #EnDirecto con @toniroldanm en 📺 "Economía en 24" de @24h_tve. ¡Síguelo con nosotros! https://t.co/fe8CVZXQdb
CiudadanosCs||ciudadanos||📅 Es tarde enciende tu televisor para ver a @toniroldanm en "Economía en 24" de @24h_tve. Conéctate #EnDirecto 📺 https://t.co/l0x087t8fX https://t.co/MGzrOGTxu8
CiudadanosCs||ciudadanos||🗞 @GirautaOficial "Lo que va de la picaresca a la corrupción" https://t.co/iS1GGOuo42 vía @elespanolcom https://t.co/CZZWrSg1ir
CiudadanosCs||ciudadanos||📡 @mrhciudadanos "El Gobierno ha paralizado una ley en pos de un Pacto Nacional por la Educación que no tiene afectación presupuestaria directa" en @CsCongreso https://t.co/eKKnYjReXf
ahorapodemos||podemos||La marea verde vuelve a las calles el 8 de mayo ante el intento del Gobierno de M. Rajoy por normalizar y perpetuar los recortes en educación. https://t.co/iO1kVbBggp https://t.co/AtNTPqBbMr
ahorapodemos||podemos||La lucha contra la evasión fiscal es clave para garantizar los servicios públicos de nuestro país. Gracias a Falciani, perseguir a los de las cuentas en Suiza y la bandera en la muñeca ha sido más fácil. No persigamos a quien desenmascara al delincuente. https://t.co/ElgJs1iguh https://t.co/fmatZAyNka
ahorapodemos||podemos||📸 Hoy hemos trasladado todo nuestro apoyo y calor a Mercedes, trabajadora de Coca-Cola, que ha sentado nuevamente a la multinacional en el banquillo por vulnerar los derechos humanos. 👇 https://t.co/FJwqjSevgr
ahorapodemos||podemos||🤔¿Crisis o estafa? Aena y Bankia se repartirán esta semana más de 500 millones que el Estado dejará de recibir por haber vendido parte de su capital.https://t.co/FbQMoC3geR https://t.co/2O9vlKZHnN
ahorapodemos||podemos||Mientras sigue el bochornoso espectáculo de Cifuentes, Francisco Granados entrega al juez de la Púnica documentación de un supuesto desvió de fondos públicos para gastos electorales del PP.https://t.co/6hGKLBlnEw
ahorapodemos||podemos||🙋 ¡Hola @ccifuentes! Tu compañero del PP de Murcia, Juan Guillamón, tiene un mensaje para ti.#DivisiónCifuentesARV https://t.co/22WTtaoG7D
ahorapodemos||podemos||🎥 Pedimos desde el Europarlamento al Consejo de Ministros y, en especial, a Mariano Rajoy que no tramite la extradición a Suiza de Hervé Falciani.Debemos proteger a quienes ayudan a combatir la evasión fiscal.@MiguelUrban lo explica 👇 https://t.co/dfz5fWPGdw
ahorapodemos||podemos||🔴En directo: @MiguelUrban en la campaña europea conjunta en contra de la extradición de Hervé Falciani. https://t.co/71CV9X2M6f
ahorapodemos||podemos||📻Sigue en directo la entrevista en @carnecrudaradio a nuestro portavoz @ierrejon. 👇 https://t.co/GDtEPKBTSY
ahorapodemos||podemos||Ocho meses después hemos podido comprobar la práctica de las devoluciones en caliente marítimas que el día 31 de agosto acabó con la vida de 7 mujeres👇https://t.co/2gi7IFgFCV https://t.co/3EREEPSv7N
ahorapodemos||podemos||Y si las cosas van tan bien como dice el FMI o el Gobierno... ¿por qué perpetúan los recortes que provocan más desigualdad?🤔 https://t.co/JNjtgannfp https://t.co/tMIK509KED
ahorapodemos||podemos||Vale, Cifuentes ganó su máster en una tómbola amañada y sin pasar por clase, pero hay que reconocer que sí estuvo mucho más atenta en su #MásterEnCorruPPción. Tiene la lección del #PPstyle muy bien aprendida.
ahorapodemos||podemos||📽️Estamos hartos del "yo no sabía", "yo no veía", "yo no conocía". https://t.co/GAkEAs99sE
ahorapodemos||podemos||El ayuntamiento de Barcelona propone una vida que merezca la pena ser vivida👇📉Reducir los hogares que destinan más del 40% a la vivienda🌇Reducir la diferencia entre barrios💸Reducir la tasa de pobreza laboral por debajo del 7%💡Reducir en un 60% la pobreza energética https://t.co/Ood2Gc17Rv
ahorapodemos||podemos||No, no todos los políticos son iguales. Hay formas distintas de hacer política, y esta ha venido para quedarse.👇#YoRenuncio https://t.co/E3o2jGNSpn
ahorapodemos||podemos||Cifuentes, con tal de no dimitir, es capaz de llevarse por delante el prestigio toda una Universidad pública y de sus alumnos. Quien está podrido es el PP, no la URJC. #YoRenuncio https://t.co/lttxVBmb8t
ahorapodemos||podemos||#FelicidadesEcologistas por vuestros #20AñosEnAcción luchando por un mundo mejor y más sostenible. ¡Gracias @ecologistas! https://t.co/8G8OB1befw
marianorajoy||pp||Abordo con @JLambanM la situación del Ebro y temas importantes como la financiación, infraestructuras y la despoblación, entre otros. #Aragón https://t.co/5SRcx45Hhp
marianorajoy||pp||Recibo a @susanadiaz en La Moncloa. Tratamos asuntos prioritarios para #Andalucía, inversiones y el sistema de financiación, un modelo que siempre he defendido reformar por la vía del consenso. https://t.co/wd83gBugBJ
marianorajoy||pp||En el almuerzo ofrecido al presidente de #Portugal, entre otros invitados, nos ha acompañado @LuisFigo, un gran futbolista admirado en ambos países. https://t.co/qylFUeiTT2
sanchezcastejon||psoe||Cuando se trata de corrupción, el PP pone en marcha la táctica del ventilador: primero niega, después miente y por último, ataca al adversario político. Esa es su hoja de ruta.#DivisiónCifuentesARV
sanchezcastejon||psoe||Si hubiera sido por Rivera solo tendríamos una comisión de investigación en Madrid. Quien está ejemplificando claramente el compromiso y la regeneración es el PSOE.#DivisiónCifuentesARV https://t.co/DPfLGaimxB
sanchezcastejon||psoe||Son muchas las razones por las cuales no vamos a apoyar los presupuestos del tándem Rajoy-Rivera, pero esta es la razón principal👇 https://t.co/nXqqIjm5tr
sanchezcastejon||psoe||Gracias, querido y admirado Juan Ceada por este maravilloso poemario. Y gracias, siempre, por tu amistad. https://t.co/vf4AAeTSaU
sanchezcastejon||psoe||Un año más, disfrutando de la Feria de Abril de Sevilla y del ambiente único que la ciudad respira durante estos días. Gracias por las  muestras de afecto y de cariño. https://t.co/VKcLOMXsOc
Albert_Rivera||ciudadanos||Este año he vuelto a la Feria de Abril en Sevilla, una fiesta única que forma parte del patrimonio de los andaluces y de todos los españoles. Gracias a todos los que os habéis acercado a saludarnos y darnos vuestro cariño. #FeriadeAbril18 https://t.co/BRB1uq0IGM
Albert_Rivera||ciudadanos||El PSOE nos llamó “chantajistas” por exigir la dimisión de Chaves y Griñán. Se está demostrando que hicimos bien: los imputados por corrupción no pueden ir del banquillo al escaño, mintiendo ante el juez y manchando las instituciones. https://t.co/dBerbyVQui
Albert_Rivera||ciudadanos||Buenos días, a partir de las 9:30h me entrevistan en el informativo #BuenosDíasAndalucía en @canalsur. Os espero. https://t.co/WR7A3MQ3H1
Albert_Rivera||ciudadanos||Hemos querido estar en Pamplona apoyando a las víctimas de Alsasua, que sufrieron la agresión de los ultras nacionalistas. @CiudadanosCs ha acompañado a @guardiacivil, @policia, familiares y vecinos. Siempre con las víctimas, nunca con los violentos. https://t.co/bDBtXvGNLT
Albert_Rivera||ciudadanos||Borrar el fraude para encubrir la trama entre la universidad y Cifuentes no limpia la corrupción, la evidencia todavía más. Dejen de tomar el pelo a los madrileños,  asuma cuanto antes su responsabilidad y propongan un presidente interino limpio. https://t.co/BhVAqnLzE5
Albert_Rivera||ciudadanos||Atacan el camping que acogió a la Guardia Civil tras el 1-O: "Destrozaron todo a 300 metros a la redonda". Nacionalismo totalitario en estado puro. https://t.co/c8lHfDbyFP
Albert_Rivera||ciudadanos||Todo mi apoyo, amigo @Guaschcope, a ti y a tu familia. Los totalitarios nacionalistas no soportan que seamos mayoría los catalanes que defendemos la libertad, la igualdad y la unión con el resto de españoles y europeos. https://t.co/4KHG5Csvxw
Pablo_Iglesias_||podemos||Inventar palabras no cambia la realidad de un mercado laboral que condena a cada vez más gente a la pobreza a pesar de tener trabajo.No digas 'sinkies', 'riders' o 'outsourcing' di precariedad y pobreza.https://t.co/ly1qJbYIzE https://t.co/njwS1ELo8d
Pablo_Iglesias_||podemos||42 mujeres han sido asesinadas en España desde que se aprobó el Pacto de Estado contra la violencia de género. Seguimos reclamando al Gobierno información sobre la implementación de las medidas acordadas y su presupuesto.@SofCastanon y @Pam_Angela_ han hablado hoy sobre ello 👇 https://t.co/h1NXIokLnN
Pablo_Iglesias_||podemos||💸 Nuevo capítulo en B del PP: Granados dice que 174.000€ de dinero público se destinaron a actos de campaña de Esperanza Aguirre y que Cristina Cifuentes lo sabía. ¿Hasta cuando seguirán avergonzando a Madrid y a España?🍊 Esto es solo posible porque Ciudadanos les sostiene.
Pablo_Iglesias_||podemos||Denuncian represalias tras las jornadas de huelga en la planta de Amazon en San Fernando de Henares.Este viernes (11h. Plaza Legazpi) @AmazonEnLucha ha convocado una manifestación en defensa de sus derechos laborales.https://t.co/mV1BLNmitl
Pablo_Iglesias_||podemos||Ayer @ionebelarra pudo comprobar las pésimas condiciones en las que se encuentra el centro de menores de La Purísima, en Melilla. Acoge a 555 menores cuando tiene capacidad para albergar hasta 175. Urge tomar medidas. https://t.co/xEYT7R0vVx
Pablo_Iglesias_||podemos||📽 Nuestro compañero @PericoArrojo habla en el Congreso sobre los presupuestos del Gobierno, que ponen de manifiesto la falta de proyecto del PP para el medio rural. https://t.co/lJVpD7SAqG
Pablo_Iglesias_||podemos||Martín y Simón crecerán orgullosos de su abuelo. Hace un año nos dejaste y emociona seguir diciéndote: compañero Carlos Slepoy ¡Presente!https://t.co/SxWsrNduNj https://t.co/EP809gktLm
Pablo_Iglesias_||podemos||Llevamos meses denunciando que el Gobierno de M. Rajoy abusa del veto para evitar que se debatan nuestras iniciativas. 👩‍⚖️ Hoy el Tribunal Constitucional nos ha dado la razón.https://t.co/NtYFnFjyNl https://t.co/nIaeVKhawJ
PPopular||pp||📲 @marianorajoy “Frente a la división y al enfrentamiento, nosotros ofrecemos soluciones aquí, en Cataluña y en toda España” #SíAlTurismo  https://t.co/QAITKtRiNB
PPopular||pp||🖱@CompanyBiel sobre la turismofobia: "Lo que sobra es un Gobierno incapaz de gestionar el éxito y si hay saturación, es de políticos instalados en la negación de todo lo que pueda generar riqueza y desarrollo económico". https://t.co/gMsbxRcHSd #SíAlTurismo
PPopular||pp||🖱 @marga_duran "Es preocupante que, en lugar de continuar la senda de éxito que nos ha permitido ser un destino de referencia a nivel europeo, las autoridades lancen mensajes hostiles y hablen de saturación de la ciudad". https://t.co/vGtPfKDWda #SíAlTurismo
PPopular||pp||🇪🇸🇪🇸 @marianorajoy "Hablemos bien de España, sintámonos orgullosos de nuestro país. Estamos dispuestos a seguir sirviendo a los españoles" #SíAlTurismo https://t.co/aEN2dkYuWw
PPopular||pp||📽 "Queremos que los sectores económicos vitales para España crezcan de manera sostenible y pensando en las personas".  #SíAlTurismoVamos promover el desarrollo de la economía colaborativa y el bienestar de todos. @marianorajoy nos cuenta que medidas se van a llevar a cabo 👇 https://t.co/Eg4wPMGDqz
PPopular||pp||📽 @marianorajoy "Los que están contra el turismo, los que nos piden unas cosas para los #PGE2018 y luego votan en contra son los que no pueden dormir tranquilos". 👉 Nosotros sí podemos hacerlo porque hicimos lo que nos pidieron los españoles, salir de la crisis. #SíAlTurismo https://t.co/qeLnRhH50Z
PPopular||pp||👉 marianorajoy: "A algunos les importa más que un médico sepa catalán que medicina. Se olvidan de que la lengua es para comunicarnos, y prefieren ver en ella una traba en vez de una oportunidad". #SíAlTurismo https://t.co/gfkK3ohO7C
PPopular||pp||📽 @marianorajoy "El sector turístico no puede quedar al margen de la innovación digital, entre algunas de las medidas propuestas podemos encontrar el Plan300x100 para mejorar las conexiones de Internet en toda España. Esta es la mejor conexión al futuro" #SíAlTurismo https://t.co/Uz3b0ov01C
